source_code,sku,status,quantity
UAE_site,Bounce Curl - Volume EdgeLift Brush,1,0
kuwait,BNC-500018,1,43
UAE,BNC-500018,1,0
UAE_site,BNC-500018,1,25
kuwait,RZC-11206-1,1,0
UAE,RZC-11206-1,1,37
UAE_site,RZC-11206-1,1,5
UAE_site,CSM-MO001-1,1,0
UAE_site,CSM-ST001-1,1,5
kuwait,CSM-ST013,1,0
UAE,CSM-ST013,1,12
UAE_site,CSM-ST013,1,0
kuwait,CSM-ST004-1,1,0
UAE,CSM-ST004-1,1,50
UAE_site,CSM-ST004-1,1,1
kuwait,8.50005E+11,1,0
UAE,8.50005E+11,1,9
UAE_site,8.50005E+11,1,0
kuwait,CSM-ST015,1,0
UAE,CSM-ST015,1,9
UAE_site,CSM-ST015,1,0
kuwait,CSM-MO016-1,1,0
UAE,CSM-MO016-1,1,39
UAE_site,CSM-MO016-1,1,1
kuwait,CSM-MO018,1,0
UAE,CSM-MO018,1,12
UAE_site,CSM-MO018,1,0
UAE_site,CSM-MO004-1,1,0
kuwait,CSM-MO019,1,0
UAE,CSM-MO019,1,12
UAE_site,CSM-MO019,1,0
kuwait,CSM-MO020,1,0
UAE,CSM-MO020,1,9
UAE_site,CSM-MO020,1,0
kuwait,CSM-ST006-1,1,0
UAE,CSM-ST006-1,1,72
UAE_site,CSM-ST006-1,1,0
kuwait,CSM-ST014,1,0
UAE,CSM-ST014,1,9
UAE_site,CSM-ST014,1,0
UAE_site,CSM-MO003-1,1,0
kuwait,CSM-MO017,1,0
UAE,CSM-MO017,1,12
UAE_site,CSM-MO017,1,0
UAE_site,CSM-SC004-1,1,2
kuwait,CSM-SC013,1,0
UAE,CSM-SC013,1,12
UAE_site,CSM-SC013,1,0
kuwait,CSM-SC008-1,1,0
UAE,CSM-SC008-1,1,44
UAE_site,CSM-SC008-1,1,0
kuwait,CSM-SC014,1,0
UAE,CSM-SC014,1,12
UAE_site,CSM-SC014,1,0
kuwait,TOL-10012,1,0
UAE,TOL-10012,1,12
UAE_site,TOL-10012,1,0
kuwait,TOL-10011,1,0
UAE,TOL-10011,1,12
UAE_site,TOL-10011,1,0
